"Entrez Gene ID","gene","Ctrl","Ctrl.1","MandIL4","MandIL4.1","MandIL4.2","MandLPSandIFNg","MandLPSandIFNg.1","MandLPSandIFNg.2"
"233222","Mrgpra3",0,-0.02889,0,0,0,-0.6041,0.4811,-2.2408
"259300","Ehd2",1.5758,0.8445,0,0,2.5988,2.2129,3.6319,0
"259301","Leap2",0,0,0,0,0,0,0,0
"210198","Gprc6a",0,0,0,0,0,0,0,0
"210554","Hus1b",0,2.8943,0,0,0,1.9487,0,0
"211228","Lrrc25",5.6281,6.0052,6.1671,5.7166,5.6896,7.8614,7.1085,6.972
"212670","Catsper2",0,1.5636,4.5618,4.2852,1.8422,3.2672,4.6247,4.1157
"214301","Crygn",0,0.1378,0,0,0,0,0,0
"215274","Il1f10",0,0,0,0,0,0,0,0
"216565","Ehbp1",0,4.2747,4.1228,4.6362,4.8524,4.5345,5.8401,2.9158
"216749","Nmur2",0,0,0,0,0,0,0,0
"216867","Slc16a11",0,0,0,0,0,0,0,0
"217378","Dnajc27",2.4343,3.2333,3.4673,4.3869,4.0155,0,0,4.8127
"105663","Thtpa",2.4343,1.3497,4.5005,0,0,0,0,3.1228
"225131","Wac",9.2789,9.0318,9.4803,9.1489,9.2243,10.0216,10.5112,10.3033
"225152","Gjd4",0,0,0,0,0,0,0,0
"225192","Hrh4",0,0,0,0,0,0,0,0
"227292","Ctdsp1",6.9293,6.8488,7.1602,4.8298,5.5792,5.9435,6.4777,6.495
"228852","Ppp1r16b",0,0.1221,0,0,0,0,0,0
"229681","St7l",3.6809,0.8445,4.1228,5.5509,4.4961,2.2129,3.7389,2.6327
"231042","Nupl2",2.4343,4.5024,0,3.8367,3.2755,0,3.6319,0
"231201","AF366264",0,0.101,0,0,0,0,0,0
"232408","Klrb1f",0.2044,0,0,0,0,0,0,0
"233221","Mrgpra1",0.2271,0,0,0,0,0,0,0
"234329","Trim60",0,0,0,0,0,0,0,0
"235505","Cd109",4.4121,3.539,4.1228,5.9618,3.6378,3.6405,0,0.6151
"235628","Prss42",0,0,0,0,0,0,0,0
"235636","Rtp3",0,0,0,0,0,0,0,0
"235712","Mrgpra2b",0,0.1174,0,0,0,0,0,0
"236537","Zfp352",0,0,0,0,0,0,0,0
"16562","Kif1c",8.7242,8.9125,8.4138,8.7375,9.7708,9.8677,9.9731,9.537
"237928","Phospho1",4.1908,2.9435,0,0,0,0,3.2672,0
"242653","Cldn19",0,0,0,0,0,0,0,0
"242726","Padi6",0,0,0,0,0,0,0,0
"242939","Cpz",0,0,0,0,0,0,0,0
"244334","Defb8",0,0,0,0,0,0,0,0
"245583","Tgif2lx1",0,0,0,0,0,0,0,0
"260298","Fev",0,0,0,0,0,0,0,0
"260299","Cadm4",0,0,0,0,2.5988,0,0,0
"260301","Otos",0,0,0,0,0,3.2672,0,0
"78128","Spag11a",0,0,0,0,0,0,0,0
"207704","Gtpbp10",7.9698,6.8537,6.6078,6.9101,6.4278,6.4198,6.7338,6.2381
"213673","9530068E07Rik",12.3081,12.3572,10.9218,12.3681,11.7981,12.1658,11.9337,11.8117
"102595","Plekho2",8.7351,8.5762,8.8565,8.2865,8.8481,8.0727,8.0337,8.4127
"217779","Lysmd1",0,3.1264,4.9192,4.2852,0,4.6946,4.7586,5.6192
"75475","Oplah",0,0,0,3.3453,0,0,0,0
"75329","Atf7ip2",2.7087,0,0,0,2.5988,0,0,0
"225742","St8sia5",0,0,0,0,0,0,0,0
"227648","Sec16a",5.1785,5.6432,6.5248,6.5288,5.7204,6.0435,5.8234,6.1493
"98956","Nat10",5.4811,5.6907,6.9684,4.6966,6.5116,0,6.1151,5.8115
"105450","Mmrn2",0,0,0,0,0,0,0,0
"240756","Klhl12",4.7804,5.0152,6.0805,3.215,4.792,4.9946,5.5795,5.8115
"107975","Pacs1",4.7425,5.285,3.2769,5.6212,5.1815,3.742,3.2672,3.8601
"107448","Unc5a",3.2558,0.1221,2.2627,0,3.6378,0,0,0
"103142","Rdh9",0,-1.5464,0,0,0,0,0,0
"210146","Irgq",6.5313,6.3789,6.2657,5.9396,5.61,7.0362,7.5574,7.2703
"210801","Unc5d",0,0,0,0,0,0,0,0
"213484","Nudt18",5.314,4.7306,3.7549,0,4.6731,3.4066,0,4.6939
"215243","Traf3ip3",3.762,4.0022,3.4673,3.068,1.8422,2.9106,0.7509,5.171
"215280","Wipf1",8.5713,8.973,8.4526,8.0092,8.4094,8.8983,8.3013,8.8551
"215335","Slc36a1",7.6889,8.7574,7.9159,7.8607,5.5792,8.2756,8.452,8.4741
"59035","Carm1",3.1228,4.6629,0,5.9102,3.6378,2.5533,4.7822,4.4019
"103710","Slc35e4",5.1422,6.236,6.6248,7.2609,7.0663,6.2723,4.3615,5.5272
"216858","Kctd11",0,4.1228,0,5.7469,5.0108,0,5.0888,0
"217039","Ggnbp2",10.229,10.532,10.3177,9.9522,10.4518,11.0844,10.4772,10.6206
"217258","Abca8a",0,0,0,0,0,0.975,0,0
"13358","Slc25a1",5.9097,5.171,4.8019,4.9432,4.959,3.6405,6.2734,5.791
"224530","Acat3",0,0,0,0,0,0,0,0
"224904","2410015M20Rik",6.2646,7.108,7.6365,7.0126,7.2536,6.3771,5.919,5.1983
"225115","Svil",6.5166,5.6006,6.5248,4.7764,6.7233,6.3356,5.0888,5.137
"226896","Tcfap2d",0,0,0,0,0,0,0,0
"227580","C1ql3",0,0,0,0,0,0,0,0
"229277","Stoml3",1.1528,0.08696,0,0,0,0,0,0
"230738","Zc3h12a",5.285,2.566,4.3615,5.9618,4.9028,5.7811,5.6428,6.0805
"619605","Zcchc17",8.9608,9.2548,10.0534,9.4697,9.3754,9.7166,8.6732,9.2239
"231807","BC037034",8.3899,9.076,7.2536,8.2967,7.8361,8.2985,8.4255,8.7724
"232223","Txnrd3",0.2568,4.6966,5.3266,5.9618,0,2.9106,5.0888,5.6582
"320405","Cadps2",0,0,0,0,0,0,0,0
"240058","Cpne5",0,0,0,0,0,0,0,0
"242418","Dcaf10",6.811,6.5007,6.7377,7.2248,6.8215,7.4952,6.6945,5.8289
"102436","Lars2",6.4285,6.508,6.203,7.2765,6.2693,7.0632,7.1588,6.6018
"245468","Pnma3",0,0,0,0,0,0,0,0
"246049","Slc36a2",0,0.2027,1.8069,4.4816,3.2755,0,0,3.1228
"246709","Rgs13",0,0,0,0,0,0,0,0
"260408","Prss45",0,0,0,0,0,0,0,0
"69386","Hist1h4h",0,0.1124,0,0,0,0,0,0.4295
"231931","Gimap6",0,0,0,0,0,0,0,0
"234847","Spg7",7.0619,6.8712,7.0505,6.1644,7.3877,6.4842,6.9254,7.3736
"76850","Eif2c4",7.7706,7.7869,3.6319,7.1461,5.61,5.7389,4.5493,6.4114
"239528","Eif2c2",6.9293,7.4071,8.5904,6.9835,7.7431,8.8224,6.0688,8.0964
"241035","Pkhd1",0.2344,0,0,0,0,0,0,0
"15493","Hsd3b2",0,0,0,0,0,0,0,0
NA,"Zfp740",7.0619,6.8563,6.4792,5.8136,6.0796,6.8128,5.9674,6.2689
"69754","Fbxo7",5.991,4.3243,4.0086,0,5.4398,5.2589,4.0121,6.3775
"71336","Rbks",4.0643,2.0034,0,0,2.9119,4.7447,1.8712,3.8601
"73149","Clec4a3",8.3105,8.1557,8.4282,8.9141,9.0214,7.8544,7.4381,7.7669
"73389","Hbp1",8.0147,8.6947,6.851,5.1917,7.4858,8.4623,8.2183,8.2248
"215418","Csrnp1",3.762,4.4019,5.9215,6.0092,5.8943,6.9049,7.0222,6.7004
"208990","Npb",0,0.1304,0,0,3.2755,0,0,0
"27494","Amot",0.3716,0,4.196,0,1.8422,0,0,0
"229320","Clrn1",0,0,0,0,0,0,0,0
"51885","Tubgcp4",3.5745,4.0272,0,0,4.0155,3.1271,6.096,5.1983
"225875","Lrfn4",0,0.1304,0,2.7323,0,0,0,0
"231287","Atp10d",3.8627,3.054,4.6843,3.6765,2.9119,0,0,3.8601
"69307","Pxt1",0,-3.2781,0,4.7764,0,0,0,0
"213081","Wdr19",6.0448,5.8621,0,0,2.0961,6.0435,5.61,0
"230603","Ttc39a",0,0,0,0,0,0,0,0
"237759","Col23a1",0,0,0,0,0,0,0,0
"239845","Gpr156",0,0,0,0,0,0,0,0
"67074","Mon2",7.6324,8.4147,6.0805,8.6753,8.0947,7.6076,8.3906,8.0863
"194401","Mical3",0.2568,2.76,5.2022,0,1.8422,3.6405,3.3844,4.2964
"353188","Adam32",0,0.7371,0,0,0,0,0,0
"268294","Zbtb24",6.7769,5.6332,5.3266,5.3075,3.8971,4.0382,5.7786,4.8618
"214150","Eif2c3",6.7769,6.8096,6.3785,4.0891,5.1815,7.465,6.2283,7.2508
"236511","Eif2c1",7.637,7.858,8.3774,6.5001,6.1866,7.4796,6.5013,7.5997
"241490","Rbm45",6.811,5.1526,6.4962,5.6518,5.8415,5.5945,4.2549,6.2834
"207785","Csrnp2",2.7087,0,0,0,4.0155,0,0,0
"214854","Neurl3",8.2835,8.5102,5.9349,6.2422,6.1087,8.3379,8.0447,8.4626
"208177","Phldb2",3.2558,4.9743,1.8069,0,2.5988,2.9106,4.2549,5.3114
"208869","Dock3",0,0,0,0,0,0,0,0
"210925","Ints9",6.6094,6.9031,6.7527,7.4696,6.6211,6.8208,7.8085,7.1231
"217734","Pomt2",3.5745,4.9618,5.7466,5.8601,6.1087,5.6792,5.623,6.3466
"223921","Aaas",6.3676,6.1119,5.7171,6.3484,5.5792,5.9435,5.3264,4.0202
"225997","Trpm6",0,0,0,0,0,0,0,0
"101612","Grwd1",4.3615,3.97,4.624,3.3453,4.6731,1.4424,4.2549,0
"235534","Acpl2",1.8604,3.2672,3.4673,6.1081,5.3339,4.1794,0,0
"242202","Pde5a",3.1228,2.9435,4.624,0,0,4.6946,4.5493,4.8618
"242687","Wasf2",8.8444,9.0725,8.6896,8.6826,9.0405,9.9629,9.3304,9.5763
"260305","Nphp4",0.6235,0.1378,0,3.215,2.3275,0,0.9053,0
"229759","Olfm3",0,0,0,0,0,0,0,0
"235584","Dusp7",8.2353,7.9825,7.9381,7.036,7.6499,7.3708,6.6082,6.3775
"74450","Pank2",7.3786,6.9095,7.6964,6.7053,6.2191,7.0766,6.8456,6.2956
"78321","Ankrd23",2.4343,3.3767,0,0,4.4961,1.9487,1.4807,4.1157
"69942","Rnf113a1",0,0,0,0,0,0,0,0
"76072","Rnf183",0,0,0,0,0,0,0,3.1228
"105855","Nckap1l",8.9297,9.4547,8.5614,8.2416,7.8225,8.9371,9.0601,9.1352
"232409","Clec2e",0,0,0,0,0,0,0,0
"234577","Cpne2",6.7636,7.4049,7.2987,7.4781,7.4254,7.9443,8.1753,8.1705
"232370","Clstn3",0,0,0,0,0,0,0,0
"209743","AF529169",0,0,0,0,0,0,0,0
"231805","Pilra",6.0805,4.6868,7.1145,5.7802,6.2223,6.5002,6.3569,6.5679
"215257","Il1f9",0,0,3.4673,0,3.1312,5.5756,6.0291,6.4514
"225030","Kcng3",0,0,0,0,0,0,0,0
"229600","BC028528",6.45,5.4847,6.3964,6.2076,7.04,6.2982,8.2091,7.4522
"246710","Rhobtb2",0,0.6166,3.6319,0,2.5988,0,2.6632,4.3615
"225339","Ammecr1l",6.4222,7.0806,6.0805,8.063,7.5367,7.1608,8.5008,6.4742
"94044","Bcl2l13",4.6043,4.6629,6.7072,4.5618,5.5051,5.4593,5.0888,5.5509
"105833","Ccdc65",0,0,0,0,0,0,0,0
"213272","Txndc2",0,0,0,0,0,0,0,0
"226115","Opalin",0,0,0,0,0,0,0,0
"230654","Lrrc41",9.0995,8.3671,8.6468,9.6004,8.8596,9.3724,9.5534,9.0834
"236219","Tcstv3",0,0,0,0,0,0,0,0
"235854","Mrgpra4",0,0,0,0,0,0,0,0
"233724","Tmem41b",6.9106,7.5355,7.7111,7.6737,7.0663,7.3866,7.6881,7.5997
"231070","Insig1",9.3235,9.4379,8.9896,10.242,9.5,8.1584,8.3674,8.0283
"69387","Dnajb13",0,0,0,0,1.8422,0,0,0.8805
"207798","Gramd1c",0.7892,0.1124,2.2627,0,0,0,0,0
"68404","Nrn1",0.7892,0,0,0,0,0,0,0
"208718","Dis3l2",4.7804,4.1408,4.624,4.9432,4.7435,5.6542,0,2.0299
"208968","Zfp280c",6.2813,5.9857,6.1671,7.0493,6.6518,6.6457,5.5328,6.5861
"209039","Tenc1",3.2558,2.2242,3.4673,0,0,3.1271,0,0
"210044","Adcy2",0,3.2333,0,2.3275,4.6064,0,0,0
"212326","Fam149a",0,0,2.5634,3.97,3.2755,0,0,0
"102693","Phldb1",2.9353,5.4741,5.7789,6.1354,6.7942,4.393,3.8795,4.1157
"214290","Zcchc6",9.3181,9.698,9.3786,8.0311,9.8104,10.7254,10.6918,10.6781
"215378","Fam5c",0,0,0,0,0,0,0,0
"215494","C85492",0,3.054,0,3.215,0,0,0,0
"215627","Zbtb8b",0,0,0,0,0,0,0,0
"216011","Lrrc20",6.3819,3.97,4.7447,5.5509,5.0659,5.9731,4.4602,4.6095
"216188","Aldh1l2",0,1.7339,0,0,0,0,3.532,0.748
"217216","BC030867",0,0,2.5634,4.1865,3.8971,0,0,0
"217366","Lrrc45",6.8811,6.1833,5.57,0,4.1908,5.6542,3.532,5.0439
"218121","Mboat1",0,4.6125,5.1661,6.601,2.5988,0,1.1664,0
"30877","Gnl3",8.5837,8.1896,10.138,8.475,9.2707,7.9487,7.0222,8.0216
"223593","E430025E21Rik",6.45,6.5808,5.7171,6.7218,6.9729,6.2332,4.7145,4.9008
"224132","Dirc2",7.1575,6.9838,6.4587,4.1865,5.3703,6.5286,5.5795,6.4625
"70785","Dennd1c",7.6215,7.2005,5.8341,5.3571,3.6378,6.9621,6.7029,6.5786
"225160","Thoc1",8.458,8.2141,8.434,8.305,7.4959,7.8037,7.4649,7.0442
"225872","Npas4",1.8604,3.743,4.8621,2.1128,4.2774,0,0,0
"56454","Aldh18a1",4.4672,4.8163,5.57,6.4054,6.2301,4.9946,5.5598,5.5063
"98193","Dcaf8",7.9631,8.6446,8.1933,7.8135,8.74,8.3201,8.4498,8.2401
"227099","Pms1",5.0108,0.3463,3.4673,0,3.4737,0,2.9263,3.2672
"227622","BC029214",1.5758,5.0877,5.0276,0,3.6378,0.8531,4.4041,4.2964
"227627","Lcn13",0,0,0,0,0,0,0,0
"227638","Qsox2",6.1844,5.1117,5.6122,6.5827,4.1228,2.2129,5.3003,3.1228
"98952","Fam102a",4.6575,4.3243,0,4.6966,0,4.2419,5.6428,4.5642
"229228","Nudt6",3.4763,2.76,0,0,4.0155,0,0,0
"229503","BC023814",7.2045,7.5264,7.1753,7.6042,6.4806,6.8939,5.5328,6.5861
"229707","Fam40a",5.9718,4.4019,6.0496,5.5133,5.5409,5.2994,6.096,5.773
"229898","Gbp5",4.7425,3.2333,1.5382,0,0,11.3604,11.4189,12.1658
"100102","Pcsk9",0,0,0,0,0,0,0,0
"230734","Yrdc",8.1887,7.9253,8.5,9.2246,7.8531,7.6965,8.223,8.1331
"231296","Lrrc66",0,0,0,0,0,0,0,0
"231580","Gak",6.5437,7.0528,6.6631,6.7604,7.295,7.4266,6.7985,6.6094
"100608","Noc4l",5.285,5.4054,6.0805,5.7166,6.4806,6.6372,6.6191,5.6582
"100900","Hscb",6.2646,4.1408,4.0086,4.8883,6.371,4.5833,2.9263,4.6629
"231912","Katnal1",6.1534,6.495,5.6451,8.1157,7.2343,6.8008,6.3734,6.3206
"231997","Fkbp14",0.2568,4.1408,2.891,0,4.1908,0,0,0
"58909","Fam13a",3.2558,0.101,0,0,0,0,0.7509,4.8127
"232983","Cxcl17",0,0,0,0,0,0,0,0
"233066","AI428936",0,0,0,0,0,0,0,0
"233280","Nipa1",2.4343,3.539,3.2769,3.6765,4.1228,2.9106,4.5888,0
"233875","Ino80e",5.8694,6.0758,4.7447,5.1378,5.0108,6.1618,6.4661,6.0154
"234267","Gpm6a",0,0,0,0,0,0,0,0
"97487","Cmtm4",4.7804,4.8163,5.7466,4.7764,4.2774,2.2129,4.6726,4.2479
"235040","Atg4d",3.354,0.8445,2.0525,0,1.071,3.4066,4.1834,3.3844
"78893","Cnot10",4.8618,5.4847,2.891,5.7166,5.8137,4.0382,5.7438,4.9723
"237073","Rbm41",4.8168,6.1873,4.7447,6.6765,4.5493,6.8008,6.2385,5.9539
"73086","Rps6ka5",6.7405,5.1378,0,0,3.6378,5.9291,5.6428,5.0439
"243634","Ano2",0,0,0,0,0,0,0,0
"243655","Klre1",0,0,0,0,0,0,0,0
"244141","Nars2",0,0.3911,5.2022,3.068,3.762,0,0.9053,0
"244373","Erlin2",7.9631,8.1012,8.0486,9.094,7.8531,6.7261,7.8647,7.0281
"245867","Pcmtd2",7.5647,6.6197,5.1243,7.7404,6.2107,6.4747,6.4567,5.4788
"103765","Tmem17",4.4121,1.8422,2.0525,4.1865,0,0,5.3003,0
"107328","Trpt1",0,0,0,0,0,0,0,0
"100727","Ugt2b34",0,0,0,0,0,0,0,0
"264064","Cdk8",5.1422,6.8916,7.6017,6.4216,7.014,7.6419,7.5221,7.5303
"264134","Ttc26",0.7892,0.1444,0,0,0,0,4.5493,4.6095
"266744","Lgsn",0,0,0,0,0,0,0,0
"78070","Cpt1c",2.4343,0,0,0,0,0,0,0
"266781","Snx17",7.4066,7.2656,7.8766,7.5492,7.8906,7.4722,6.9023,7.5555
"241113","Prkag3",0,0,3.1104,0,0,0,0,0
"266815","Mill1",0,0,0,0,0,0,0,0
"243864","Mill2",4.2921,2.2242,0,3.3453,0,4.393,4.3615,4.6939
"213211","Rnf26",4.558,1.5636,0,4.8883,4.3192,1.8262,2.6632,0
"226432","Ipo9",5.3491,4.7306,6.0024,5.3075,4.9028,4.814,6.3117,5.171
"66965","Ctu2",5.6954,5.5255,7.4565,7.3051,6.5285,5.4593,7.1019,5.791
"69195","Tmem121",0,0,0,0,2.3275,0,0,0
"71093","Atoh8",0,0,0,0,0,0,0,0
"72139","2610044O15Rik",3.4763,4.6125,4.196,3.97,3.8409,4.5833,4.1834,4.4019
"110078","Pygb",5.1785,5.5598,5.5121,6.7604,0,5.8133,4.1834,5.5063
"208659","Fam20a",3.8627,2.2242,0,0,0,2.9106,0,0
"212503","Paox",4.3615,5.9217,4.0086,6.1644,5.2421,5.2589,5.1649,3.8601
"212733","Ccdc64b",0,0,0,0,0,0,0,0
"215031","Vgll2",0,0,0,0,0,0,0,0
"72567","Bclaf1",10.6042,10.5638,10.9218,10.2341,10.7202,10.8372,11.0014,10.758
"216859","Acap1",0,2.76,4.8019,0,0,0,0,0
"218203","Mylip",9.4323,9.8203,8.6668,7.2505,8.0733,10.1371,8.6395,9.6439
"224024","Scarf2",2.1412,0,1.1718,0,0,0,0.9053,1.5416
"224613","Flywch1",6.9753,7.3532,7.3264,6.4631,7.4071,9.0286,5.5328,7.9942
"225392","Rell2",0,0.101,0,0,0,0,0,0
"108654","4933403F05Rik",6.5015,6.561,6.7756,7.2094,6.4091,5.8304,7.0306,6.0633
"108101","Fermt3",11.3393,11.5131,9.4834,12.4593,11.6094,12.0624,11.4489,10.3342
"226153","Peo1",0,3.743,3.1104,5.6212,2.9119,1.9487,1.4807,3.3844
"231329","Polr2b",6.798,5.9364,7.9499,7.5062,5.61,5.0181,6.45,6.4829
"353190","Edc3",4.1399,3.7063,2.891,3.3453,4.7435,4.3428,4.5493,4.2479
"239027","Arhgap22",5.6735,6.2731,0,3.97,3.762,4.1163,0,4.4019
"243078","Tecrl",0,0,0,0,0,0,0,0
"243833","Zfp128",0,4.2599,0,5.3075,4.6064,4.6629,2.6632,2.6327
"244757","Glb1l2",0,0,0,0,0,0,0,0
"263406","Plekhg3",6.2982,6.7945,3.7549,5.7802,5.6332,4.3428,5.0792,5.2565
"263803","Pkn3",0,2.0034,0,0,0,6.7446,5.1315,5.6923
"99480","Dnttip2",8.2545,8.1301,8.5,8.4465,7.7359,8.1785,8.1612,7.9638
"264895","Acsf2",0.2568,0.04348,0,0,0,0,0,0
"226026","Smc5",9.0995,8.9987,8.9269,8.402,8.4159,9.0963,9.754,8.7025
"76117","Arhgap15",5.3768,5.2161,3.8864,5.1378,5.3703,0,0,3.5376
"266692","Cpne1",8.1835,8.2265,7.0403,8.0142,7.4959,7.2477,8.9658,7.7022
"71844","Nupl1",7.186,6.6296,7.5015,6.9646,7.3972,6.547,6.3565,6.1889
"66617","Mettl11a",1.8604,0.08696,0,4.0891,1.4203,0,0,2.2755
"214240","Disp2",0,0,0,0,0,0,0,0
"263764","Creg2",5.6954,5.2161,2.2627,5.0429,5.2597,6.5286,5.6428,6.2528
"75710","Rbm12",4.6906,6.2731,7.2987,7.4963,7.014,5.9291,6.2,6.1818
"207683","Igsf11",0,0,0,0,0,3.1271,4.5024,0
"267019","Rps15a",12.1658,11.7487,11.875,11.6324,11.8657,9.9408,10.3774,9.5291
"104601","Mycbpap",0,0,0,0,0,0,0,3.1228
"211232","Cpne9",0,0,0,0,0,0,0,0
"102278","Cpne7",0,0,0,0,0,0,0,0
"11735","Ank3",0,0.2344,0,0,0,0,3.7389,0
"21939","Cd40",2.9353,2.2242,4.5618,3.97,3.8971,8.6993,8.6697,8.2056
"227298","Fam134a",8.4063,8.8249,7.7532,7.4384,8.5786,7.7867,7.6457,8.0613
"263876","Spata2",5.0888,5.4443,4.0533,6.3794,6.0134,7.0545,6.0382,6.3913
"213993","A630007B06Rik",6.5823,7.6499,7.7941,6.4631,7.1781,7.8236,7.6309,7.6602
"217303","Cd300a",8.7825,8.7629,7.1602,8.1518,8.5886,6.3205,6.5131,6.1009
"232816","Zfp628",0,1.0472,1.8069,0,0,4.4469,4.3615,0
"233073","U2af1l4",4.8168,4.7676,4.1228,2.3275,5.0659,4.8559,4.6247,5.5748
"66126","Elof1",6.7769,5.5005,6.7072,6.2422,5.4061,5.7195,6.5013,6.649
"99586","Dpyd",0,0,0,0,0,0,0,0
"211652","Wwc1",4.4121,3.2333,8.1456,9.1125,9.0659,4.2805,4.5024,4.4019
"12803","Cntf",3.5745,3.1264,0,0,3.2755,0,0,0
"209966","Pgbd5",0,0.1378,4.2763,0,0,1.4424,0,4.1157
"224250","Cldnd1",6.5985,6.9031,7.6017,7.7547,7.962,8.4092,7.9298,7.674
"105148","Iars",5.4143,5.4493,6.1312,7.0493,5.5051,5.5598,3.6319,4.4019
"211986","Tmem18",5.7441,5.3683,4.0086,4.2852,0,7.1193,6.0147,4.4019
"217306","Cd300e",3.762,0,0,0,0,0,1.7107,2.6327
"319880","Tmcc3",7.481,7.9633,8.3662,7.9285,8.4677,9.9243,8.9587,9.3565
"271127","Adamts16",0,0,0,0,0,0,0,0
"98258","Txndc9",7.4963,7.4803,7.3264,8.4415,7.1584,7.4688,7.6566,7.9419
"19951","Rpl32",11.4096,11.2704,11.1697,11.1697,11.1903,9.4429,9.6543,10.003
"213350","Pddc1",6.7769,6.609,6.1073,6.1081,6.3993,6.5403,6.5013,6.539
"12497","Entpd6",2.9353,3.3199,5.1243,3.068,0,1.0896,4.0121,2.9158
"98932","Myl9",3.354,4.8559,0,3.068,0,0,0,0
"107585","Dio3",0,0.1124,0,0,0,0,0,0
"218035","Vps41",7.0174,7.6628,7.6297,6.2422,6.6988,6.4842,7.4078,4.9723
"223642","Zc3h3",1.8604,2.9175,5.3075,5.263,3.1312,3.8887,4.0524,2.0299
"280645","B3gat2",0,0,0,0,0,0,0,0
"280667","Adam1b",0,0.04348,0,0,0,0,1.8712,0
"280668","Adam1a",2.4343,0.04348,4.624,3.8367,0,0,1.7107,3.3844
"193796","Kdm4b",3.4763,0.2344,1.1718,0,0,4.2419,4.7822,0
"216991","Adap2",9.9604,9.8141,10.0789,7.4277,9.0537,11.3124,10.3076,10.823
"216134","Pdxk",8.4138,8.8049,10.0613,9.0894,9.2384,7.9784,6.8933,7.7329
"545725","Mterf",0.2211,0.04348,3.8864,0,3.2755,0,1.1664,1.4041
"243910","Nfkbid",6.1656,5.3835,6.0496,5.9102,6.0796,5.3264,5.3264,6.0319
"218165","Ofcc1",0,0,0,0,0,0,0,0
"230752","Fam176b",0,0.3463,0,0,0,4.3428,0,4.5053
"231327","Ppat",5.6954,5.8857,7.0136,7.4696,6.7942,5.1766,3.3844,4.6939
"232987","B9d2",5.0778,5.5748,4.9192,4.3869,5.6332,4.9946,2.9263,3.5376
"224630","Bnip1",6.1355,4.7676,5.812,6.0579,5.8415,5.3758,5.1933,3.1228
"245866","Ift52",7.1283,7.2056,6.2422,7.0493,6.2693,7.0948,6.7925,6.6248
"27801","Zdhhc8",6.1204,6.3612,4.5005,6.3075,5.8704,6.0948,1.7107,4.1712
"238384","Slc24a4",0,0,0,0,0,0,0,0
"212391","Lcor",6.4373,7.4975,7.845,6.1644,6.7105,8.0411,8.7145,8.3795
"215028","Prl3d2",0,0,0,0,0,0,0,0
"215029","Prl3d3",0,0,0,0,0,0,0,0
"102423","Hinfp",4.1908,5.1117,3.6319,4.9936,4.1228,5.5756,5.9057,6.2381
"237038","Nox1",0,0,0,0,0,1.0896,0,0
"282619","Sbsn",0.7892,3.2333,3.6319,3.068,1.6546,4.2419,0,2.6327
"353242","Mrpl21",5.0282,5.4054,7.306,5.2295,6.2107,4.0382,3.3844,6.5014
"28071","Twistnb",9.9261,9.5278,9.787,9.4756,9.8166,9.9344,7.7889,9.4379
"105638","Dph3",5.3768,6.5218,6.6934,6.949,6.4632,6.2982,6.2283,6.2381
"207425","Wdr11",6.4627,7.1668,7.4057,6.7218,7.2146,6.0106,5.623,5.8466
"213575","Dync2li1",2.9353,3.2333,0,4.7764,3.6378,0,3.532,0
"214597","Sidt2",5.7441,6.3049,4.973,5.7802,5.8415,6.7004,6.4332,6.0319
"215332","Slc36a3",0,0,0,0,0,0,0,0
"216459","Myl6b",0,0.1304,0,0,0,0,0,0
"216543","Cep68",5.7864,4.8559,4.196,6.3707,6.5285,3.545,3.3844,4.2479
"217124","Ppp1r9b",8.8348,8.5723,9.218,8.5913,9.4309,7.6273,8.5753,8.2401
"218214","Kdm1b",4.6575,5.2275,4.6843,3.8367,4.3618,5.2994,5.069,5.2565
"224045","Eif2b5",5.9718,6.6736,5.9787,7.4066,6.7385,6.4842,5.9857,6.0319
"226856","Lpgat1",8.5892,8.5499,8.4616,8.8864,8.6398,8.0544,8.117,7.7456
"227696","Phyhd1",0.7892,4.4503,5.6451,3.97,4.4228,4.3428,5.4112,4.5642
"227720","Nup214",7.0976,7.1041,7.908,7.0126,7.4178,7.7396,5.9857,6.8679
"228545","Vps18",5.7202,7.2005,6.6445,6.8252,7.014,7.1939,6.0442,5.5509
"229706","Slc6a17",0,0,0,0,0,0,0,0
"231214","Cc2d2a",2.9353,3.9351,5.1243,3.6765,0,4.2805,2.6632,0
"231712","Trafd1",7.974,8.3705,7.7312,8.0358,5.0108,9.7801,9.3463,10.0696
"231769","Sfswap",8.2545,8.7987,8.7256,8.5552,8.2962,8.8983,8.1289,8.7395
"231834","Snx8",7.6324,8.327,7.9865,8.2177,6.9849,7.6076,6.096,6.7083
"232944","Mark4",5.2565,1.3497,4.9192,2.7323,5.0659,4.781,5.3964,5.9401
"233545","2210018M11Rik",7.9942,7.5674,7.2316,7.165,7.3287,7.7131,6.5861,7.1655
"233900","Rnf40",6.2116,7.2116,5.8638,6.2858,6.5285,6.6045,7.5713,7.4861
"234076","Tmco3",7.9443,7.7547,7.0505,7.5279,6.1866,6.4616,7.542,7.8131
"234779","Plcg2",7.0801,7.2056,5.9489,6.3874,5.9844,6.3356,6.4893,6.0462
"234857","Spire2",0,0,0,0,0,0,0,0
"234865","Nup133",6.2646,6.1058,6.2132,6.0092,6.165,4.5345,5.2703,4.3615
"234967","Slc36a4",4.7804,5.5255,4.1228,5.7166,5.5409,5.623,5.4112,6.2381
"235106","Ntm",0,0,0,0,0,0,0,0
